cf_id,contact_id,company_name,description,goal,pledged,outcome,backers_count,country,currency,launched_date,end_date,category_id,subcategory_id
1307,4088,Baker-Higgins,Vision-oriented scalable portal,9600,4929,failed,154,US,USD,2020-12-17,2021-07-16,cat4,subcat4
1300,3667,"Johnson, Turner and Carroll",Persevering zero administration knowledge user,121600,1424,failed,22,US,USD,2021-09-29,2021-11-21,cat4,subcat4
1199,6098,"Gallegos, Wagner and Gaines",Expanded fault-tolerant emulation,7300,11228,successful,119,US,USD,2021-06-15,2021-07-20,cat4,subcat4
1889,3368,Jordan-Fischer,Vision-oriented high-level extranet,6400,8890,successful,261,US,USD,2021-03-23,2021-09-23,cat4,subcat4
78,4455,Howell and Sons,Enhanced regional moderator,116300,116583,successful,3533,US,USD,2021-05-10,2021-11-19,cat4,subcat4
978,2456,Moses-Terry,Horizontal clear-thinking framework,23400,23956,successful,452,AU,AUD,2021-04-06,2021-07-20,cat4,subcat4
3130,3273,Martinez Ltd,Multi-layered upward-trending groupware,7300,2594,failed,63,US,USD,2020-10-31,2021-11-12,cat4,subcat4
1229,6064,"Young, Ramsey and Powell",Devolved disintermediate analyzer,8800,9317,successful,163,US,USD,2020-12-26,2021-09-07,cat4,subcat4
780,1729,Lewis and Sons,Profound disintermediate open system,3500,6560,successful,85,US,USD,2021-05-12,2021-08-12,cat4,subcat4
3118,2810,"Ellis, Smith and Armstrong",Horizontal attitude-oriented help-desk,81000,150515,successful,3272,US,USD,2021-07-01,2021-10-21,cat4,subcat4
1818,4497,"Wood, Buckley and Meza",Front-line web-enabled installation,7000,12939,successful,126,US,USD,2020-09-23,2021-04-29,cat4,subcat4
2667,3390,Hansen-Austin,Adaptive demand-driven encryption,7700,6920,failed,121,US,USD,2020-05-11,2021-03-18,cat4,subcat4
2818,1926,Santana-George,Re-engineered client-driven knowledge user,71500,194912,successful,2320,US,USD,2021-03-16,2021-06-26,cat4,subcat4
374,3173,Charles Inc,Implemented object-oriented synergy,81300,31665,failed,452,US,USD,2020-12-24,2021-12-18,cat4,subcat4
1949,3333,White-Rosario,Balanced demand-driven definition,800,2960,successful,80,US,USD,2021-01-18,2021-09-25,cat4,subcat4
3020,1531,Strickland Group,Horizontal secondary interface,170800,109374,failed,1886,US,USD,2020-05-17,2021-04-25,cat4,subcat4
749,4881,Lynch Ltd,Virtual analyzing collaboration,1800,2129,successful,52,US,USD,2020-06-12,2021-04-30,cat4,subcat4
2390,1803,Cooper LLC,Multi-layered systematic knowledgebase,7800,2289,failed,31,US,USD,2021-03-13,2021-12-08,cat4,subcat4
851,2321,Palmer Ltd,Reverse-engineered uniform knowledge user,5800,12174,successful,290,US,USD,2021-10-26,2021-11-09,cat4,subcat4
3140,2338,Adams-Rollins,Integrated demand-driven info-mediaries,159800,11108,failed,107,US,USD,2021-03-25,2021-10-04,cat4,subcat4
1505,2373,Berry-Cannon,Organized discrete encoding,8800,2437,failed,27,US,USD,2020-11-10,2021-03-17,cat4,subcat4
1340,3574,Haynes PLC,Re-engineered clear-thinking project,7900,12955,successful,236,US,USD,2020-08-29,2021-10-06,cat4,subcat4
167,2404,"White, Pena and Calhoun",Quality-focused asymmetric adapter,9100,1843,failed,41,US,USD,2020-11-21,2021-11-18,cat4,subcat4
1571,5059,"Gates, Li and Thompson",Synchronized attitude-oriented frame,1800,8621,successful,80,CA,CAD,2020-08-19,2021-04-27,cat4,subcat4
1216,5466,King-Morris,Proactive incremental architecture,154500,30215,canceled,296,US,USD,2020-11-27,2021-06-29,cat4,subcat4
2508,5427,"Ramirez, Padilla and Barrera",Diverse client-driven conglomeration,6400,3676,failed,141,GB,GBP,2021-02-26,2021-05-02,cat4,subcat4
316,1542,Fox Ltd,Extended multimedia firmware,35600,20915,failed,225,AU,AUD,2020-11-18,2021-11-16,cat4,subcat4
2606,3144,Wise and Sons,Sharable discrete definition,1700,4044,successful,40,US,USD,2020-07-15,2021-07-29,cat4,subcat4
2402,2676,Butler-Barr,User-friendly next generation core,39400,192292,successful,2289,IT,EUR,2021-12-08,2022-01-01,cat4,subcat4
761,3646,"Wilson, Jefferson and Anderson",Profit-focused empowering system engine,3000,6722,successful,65,US,USD,2020-12-17,2021-07-03,cat4,subcat4
1724,1399,Davis-Gardner,Synergistic dynamic utilization,7200,3301,failed,37,US,USD,2020-04-21,2021-04-24,cat4,subcat4
443,2058,Turner-Terrell,Polarized tertiary function,5500,11952,successful,184,GB,GBP,2020-10-14,2021-06-06,cat4,subcat4
974,1300,"Hall, Buchanan and Benton",Configurable fault-tolerant structure,3500,3930,successful,85,US,USD,2021-08-05,2022-01-02,cat4,subcat4
534,2075,"Lowery, Hayden and Cruz",Digitized 24/7 budgetary management,7900,5729,failed,112,US,USD,2021-06-03,2021-06-18,cat4,subcat4
2046,4768,Espinoza Group,Implemented tangible support,73000,175015,successful,1902,US,USD,2021-01-29,2021-07-16,cat4,subcat4
2614,3682,"Davis, Crawford and Lopez",Reactive radical framework,6200,11280,successful,105,US,USD,2020-12-26,2021-04-22,cat4,subcat4
2652,5901,"Richards, Stevens and Fleming",Object-based full-range knowledge user,6100,10012,successful,132,US,USD,2021-02-11,2021-06-13,cat4,subcat4
1303,3540,Brown Ltd,Enhanced composite contingency,103200,1690,failed,21,US,USD,2020-09-08,2021-01-11,cat4,subcat4
333,2482,Luna-Horne,Profound exuding pricing structure,43000,5615,failed,78,US,USD,2020-05-18,2021-05-17,cat4,subcat4
1722,2706,Allen Inc,Horizontal optimizing model,9600,6205,failed,67,AU,AUD,2021-03-14,2021-06-20,cat4,subcat4
878,6103,"Hall, Holmes and Walker",Public-key bandwidth-monitored intranet,153700,15238,failed,181,US,USD,2021-02-17,2021-06-05,cat4,subcat4
2968,4708,Smith-Powell,Upgradable clear-thinking hardware,3600,961,failed,13,US,USD,2021-09-09,2021-10-21,cat4,subcat4
513,2030,"Williams, Orozco and Gomez",Persistent content-based methodology,100,5,failed,1,US,USD,2021-04-22,2021-08-20,cat4,subcat4
960,6122,Moss-Obrien,Function-based next generation emulation,700,7763,successful,80,US,USD,2021-04-20,2021-05-15,cat4,subcat4
3149,3737,"Riley, Cohen and Goodman",Profound mission-critical function,9800,12434,successful,131,US,USD,2020-08-17,2021-04-06,cat4,subcat4
2566,3396,"Peck, Higgins and Smith",Devolved disintermediate encryption,3700,13164,successful,155,US,USD,2020-04-25,2021-03-28,cat4,subcat4
3087,2981,Davis and Sons,Seamless solution-oriented capacity,1700,13468,successful,245,US,USD,2020-10-08,2021-08-23,cat4,subcat4
965,5036,Lopez-King,Multi-lateral radical solution,7900,8550,successful,93,US,USD,2021-04-25,2021-09-11,cat4,subcat4
2019,5761,Glover-Nelson,Inverse context-sensitive info-mediaries,94900,57659,failed,594,US,USD,2021-04-10,2021-05-18,cat4,subcat4
2494,5395,"Herrera, Bennett and Silva",Programmable multi-state algorithm,121100,26176,failed,252,US,USD,2020-07-30,2021-05-04,cat4,subcat4
1498,2741,Ayala Group,Right-sized maximized migration,5400,8366,successful,135,US,USD,2020-07-22,2021-08-07,cat4,subcat4
356,1675,"Huerta, Roberts and Dickerson",Self-enabling value-added artificial intelligence,4000,12886,successful,140,US,USD,2021-02-28,2021-08-08,cat4,subcat4
488,1722,"Williams, Martin and Meyer",Innovative well-modulated capability,60200,86244,successful,1015,GB,GBP,2020-07-17,2021-03-03,cat4,subcat4
2316,4587,Lewis-Jacobson,Exclusive system-worthy Graphic Interface,6500,9910,successful,381,US,USD,2021-04-14,2021-05-29,cat4,subcat4
2031,5784,Butler LLC,Future-proofed upward-trending migration,6600,4814,failed,112,US,USD,2021-10-15,2021-11-30,cat4,subcat4
1627,1498,Ball LLC,Right-sized full-range throughput,7600,4603,canceled,139,IT,EUR,2021-11-06,2021-12-10,cat4,subcat4
1894,5889,"Ortiz, Coleman and Mitchell",Operative upward-trending algorithm,5200,1090,failed,18,GB,GBP,2020-07-31,2021-05-11,cat5,subcat5
1825,1663,Gray-Jenkins,Devolved next generation adapter,4500,14942,successful,142,GB,GBP,2021-07-23,2021-09-12,cat5,subcat5
1173,4002,Jackson PLC,Ergonomic 6thgeneration success,101000,87676,failed,2307,IT,EUR,2021-02-21,2021-11-26,cat5,subcat5
1546,5336,Maldonado and Sons,Reverse-engineered asynchronous archive,9300,14025,successful,165,US,USD,2021-01-26,2021-12-10,cat5,subcat5
682,5044,Sanchez LLC,Stand-alone system-worthy standardization,900,1017,successful,27,US,USD,2021-08-06,2021-09-05,cat5,subcat5
2015,5300,Decker Inc,Universal encompassing implementation,1500,8929,successful,83,US,USD,2020-10-14,2021-07-23,cat5,subcat5
283,5682,Clark and Sons,Reverse-engineered full-range Internet solution,5000,10748,successful,154,US,USD,2021-07-27,2021-11-01,cat5,subcat5
2660,5493,Caldwell LLC,Secured executive concept,99500,89288,failed,940,CH,CHF,2021-07-23,2021-07-28,cat5,subcat5
321,6162,Bautista-Cross,Fully-configurable coherent Internet solution,5500,12274,successful,186,US,USD,2020-10-18,2021-05-05,cat5,subcat5
1879,1665,Nixon Inc,Centralized national firmware,800,663,failed,26,US,USD,2020-09-04,2021-04-16,cat5,subcat5
225,3411,Jackson Inc,Mandatory multi-tasking encryption,196900,199110,successful,2053,US,USD,2020-12-07,2021-08-21,cat5,subcat5
968,2467,Warren Ltd,Distributed system-worthy application,194500,41212,live,808,AU,AUD,2021-06-07,2021-09-21,cat5,subcat5
1257,4798,Brown-Mckee,Networked optimal productivity,1500,2708,successful,48,US,USD,2021-03-23,2022-01-10,cat5,subcat5
3111,3458,"Wilson, Hall and Osborne",Advanced global data-warehouse,168600,91722,failed,908,US,USD,2020-11-18,2021-08-16,cat5,subcat5
1532,5419,Wong-Walker,Multi-channeled disintermediate policy,900,12102,successful,295,US,USD,2021-06-08,2021-09-04,cat5,subcat5
1077,3520,Peterson PLC,User-friendly discrete benchmark,2100,11469,successful,142,US,USD,2021-02-03,2021-04-10,cat5,subcat5
3014,2487,Sanchez-Morgan,Realigned upward-trending strategy,1400,4126,successful,133,US,USD,2020-06-04,2021-04-11,cat5,subcat5
2665,3432,"Cole, Smith and Wood",Integrated zero-defect help-desk,8900,2148,failed,26,GB,GBP,2021-05-03,2022-01-25,cat5,subcat5
2726,4084,Thompson-Bates,Expanded encompassing open architecture,33700,62330,successful,1385,GB,GBP,2021-01-05,2021-04-18,cat5,subcat5
42,2690,Brown Group,Profit-focused transitional capability,6100,7548,successful,80,DK,DKK,2020-11-22,2021-04-06,cat5,subcat5
2976,1484,"Whitaker, Wallace and Daniels",Reactive directional capacity,5200,14394,successful,206,GB,GBP,2021-07-05,2021-10-15,cat5,subcat5
56,2527,Green-Carr,Pre-emptive bifurcated artificial intelligence,900,14324,successful,169,US,USD,2021-05-15,2021-12-02,cat5,subcat5
896,5698,Marshall Inc,Open-source multi-tasking data-warehouse,167400,22073,failed,441,US,USD,2021-03-10,2021-04-06,cat5,subcat5
2905,3895,Fleming-Oliver,Managed stable function,178200,24882,failed,355,US,USD,2021-02-10,2021-07-26,cat5,subcat5
1405,3533,"Baker, Collins and Smith",Reactive real-time software,114400,196779,successful,4799,US,USD,2021-09-13,2021-12-16,cat5,subcat5
705,1890,Noble-Bailey,Customizable dynamic info-mediaries,800,3755,successful,34,US,USD,2020-06-26,2021-04-21,cat5,subcat5
1533,5704,Lyons Inc,Balanced attitude-oriented parallelism,39300,71583,successful,645,US,USD,2020-03-03,2021-03-10,cat5,subcat5
2906,2205,"Mahoney, Adams and Lucas",Cloned leadingedge utilization,9200,12129,successful,154,CA,CAD,2020-05-04,2021-04-29,cat5,subcat5
197,2131,Stewart-Coleman,Customer-focused disintermediate toolset,134600,59007,failed,1439,US,USD,2021-01-15,2021-03-09,cat5,subcat5
1739,3429,Jackson PLC,Quality-focused client-server core,163700,93963,failed,1999,CA,CAD,2020-12-09,2021-04-07,cat5,subcat5
694,3176,"Potter, Harper and Everett",Decentralized composite paradigm,121400,65755,failed,792,US,USD,2020-06-12,2021-07-09,cat5,subcat5
675,1533,"Lane, Ryan and Chapman",Switchable demand-driven help-desk,6300,5674,failed,105,US,USD,2021-02-22,2021-04-01,cat5,subcat5
1929,2878,Hunt Group,Reverse-engineered executive emulation,163800,78743,failed,2072,US,USD,2021-01-08,2021-04-13,cat5,subcat5
699,4744,Mccann-Le,Focused coherent methodology,153600,107743,failed,1796,US,USD,2021-02-01,2021-07-20,cat5,subcat5
1068,4436,Murillo-Mcfarland,Synchronized client-driven projection,84400,98935,successful,1052,DK,DKK,2020-10-10,2021-04-18,cat5,subcat5
306,1376,"Kelley, Stanton and Sanchez",Optional tangible pricing structure,3700,5107,successful,85,AU,AUD,2021-03-29,2021-09-29,cat5,subcat5
1165,5887,Powell and Sons,Centralized clear-thinking conglomeration,18900,60934,successful,909,US,USD,2020-10-17,2021-07-31,cat5,subcat5
1956,5534,"Avery, Brown and Parker",Exclusive intangible extranet,7900,5113,failed,102,US,USD,2020-08-11,2021-06-25,cat5,subcat5
1131,4619,Smith-Ramos,Persevering optimizing Graphical User Interface,140300,5112,failed,82,DK,DKK,2020-09-20,2021-06-27,cat5,subcat5
313,2913,Bailey and Sons,Grass-roots dynamic emulation,120700,57010,failed,750,GB,GBP,2021-06-19,2022-01-03,cat5,subcat5
800,4327,Park-Goodman,Customer-focused impactful extranet,5100,12219,successful,272,US,USD,2020-10-29,2021-03-25,cat5,subcat5
2084,4750,Walsh-Watts,Polarized actuating implementation,3600,8158,successful,190,US,USD,2021-10-05,2021-11-24,cat5,subcat5
337,4852,"Ray, Li and Li",Front-line disintermediate hub,5000,7119,successful,237,US,USD,2021-02-04,2021-08-14,cat5,subcat5
2160,2243,"Barnes, Wilcox and Riley",Reverse-engineered well-modulated ability,5600,13868,successful,555,US,USD,2021-02-21,2022-01-02,cat5,subcat5
1840,6159,Thomas-Simmons,Proactive 24hour frame,48500,75906,successful,3036,US,USD,2021-04-10,2021-07-20,cat5,subcat5
550,5370,Smith-Nguyen,Advanced intermediate Graphic Interface,9700,4932,failed,67,AU,AUD,2021-01-18,2021-06-12,cat5,subcat5
1052,5566,Williams and Sons,Public-key bottom-line algorithm,140800,88536,failed,2108,CH,CHF,2020-07-12,2021-03-27,cat5,subcat5
1485,2798,Alvarez-Andrews,Extended impactful secured line,4900,14273,successful,210,US,USD,2021-01-08,2021-11-09,cat5,subcat5
2267,4265,Pierce-Ramirez,Organized scalable initiative,7700,14644,successful,157,US,USD,2021-09-19,2021-11-01,cat5,subcat5
398,1537,Rodriguez-Hansen,Intuitive cohesive groupware,8800,8747,canceled,94,US,USD,2021-09-15,2021-10-26,cat5,subcat5
1024,2660,"Williams, Price and Hurley",Synchronized demand-driven infrastructure,3000,7758,successful,165,CA,CAD,2020-12-13,2021-08-15,cat5,subcat5
2029,3420,Collins-Martinez,Progressive grid-enabled website,8400,10770,successful,199,IT,EUR,2020-10-04,2021-07-20,cat5,subcat5
2736,1344,Davis-Gonzalez,Balanced regional flexibility,179100,93991,failed,1221,US,USD,2020-05-11,2021-06-01,cat5,subcat5
663,6063,Hayes Group,Implemented even-keeled standardization,5500,8964,successful,191,US,USD,2020-10-11,2021-07-04,cat5,subcat5
2638,2225,"Tapia, Sandoval and Hurley",Cloned fresh-thinking model,171000,84891,canceled,976,US,USD,2021-11-08,2022-01-26,cat5,subcat5
1876,4395,Smith-Hill,Integrated holistic paradigm,9400,5918,canceled,160,US,USD,2021-05-09,2021-06-18,cat5,subcat5
1847,5001,Cummings-Hayes,Virtual multi-tasking core,145500,101987,canceled,2266,US,USD,2020-07-20,2021-07-24,cat5,subcat5
1521,4997,Freeman-French,Multi-layered optimal application,7200,6115,failed,75,US,USD,2020-02-21,2021-02-23,cat5,subcat5
2780,2239,Beck-Weber,Business-focused full-range core,129100,188404,successful,2326,US,USD,2021-06-22,2021-12-17,cat5,subcat5
3184,5242,Wilson Group,Ameliorated foreground focus group,6200,13441,successful,480,US,USD,2020-07-18,2021-03-28,cat5,subcat5
2340,3064,Green Ltd,Monitored empowering installation,5200,13838,successful,220,US,USD,2020-07-11,2021-08-02,cat5,subcat7
1950,1299,Kim Ltd,Assimilated hybrid intranet,6300,5629,failed,55,US,USD,2020-11-14,2021-04-09,cat5,subcat7
118,2900,"Reeves, Thompson and Richardson",Proactive composite alliance,131800,147936,successful,1396,US,USD,2020-04-12,2021-04-09,cat5,subcat7
2871,4994,Mitchell and Sons,Synergized intangible challenge,125500,188628,successful,1965,DK,DKK,2021-03-16,2021-03-25,cat5,subcat7
2309,3070,Smith-Jones,Reverse-engineered static concept,8800,12356,successful,209,US,USD,2021-10-14,2021-12-24,cat5,subcat7
1459,4210,"Luna, Anderson and Fox",Secured directional encryption,9600,14925,successful,533,DK,DKK,2020-10-10,2021-07-13,cat5,subcat7
565,2368,Briggs PLC,Distributed context-sensitive flexibility,82800,2721,canceled,58,US,USD,2021-03-23,2021-04-14,cat5,subcat7
593,1822,Perry and Sons,Business-focused logistical framework,54700,163118,successful,1989,US,USD,2021-03-14,2021-06-02,cat5,subcat7
2965,4390,"Rogers, Jacobs and Jackson",Upgradable multi-state instruction set,121500,108161,failed,1335,CA,CAD,2020-09-03,2021-02-24,cat5,subcat7
476,3528,"Taylor, Cisneros and Romero",Open-source neutral task-force,157600,23159,failed,331,GB,GBP,2021-04-06,2021-08-09,cat5,subcat7
1159,3799,Holmes PLC,Digitized local info-mediaries,46100,77012,successful,1604,AU,AUD,2020-08-11,2021-09-07,cat5,subcat7
1383,2896,Morris Group,Realigned impactful artificial intelligence,4800,3045,failed,31,US,USD,2021-02-14,2021-05-09,cat5,subcat7
47,5726,Woods Inc,Upgradable upward-trending portal,4000,1763,failed,39,US,USD,2021-11-17,2021-12-09,cat5,subcat7
1103,4606,Terry-Salinas,Networked secondary structure,98800,139354,successful,2080,US,USD,2020-03-21,2021-05-13,cat5,subcat7
2099,3474,Olsen-Ryan,Assimilated neutral utilization,5600,10328,successful,159,US,USD,2020-07-13,2021-05-04,cat5,subcat7
2208,4883,Collins LLC,Decentralized 4thgeneration time-frame,25500,45983,successful,460,US,USD,2021-04-14,2021-12-07,cat5,subcat7
1060,2219,"Best, Miller and Thomas",Re-engineered mobile task-force,7800,9289,successful,131,AU,AUD,2021-06-06,2021-07-21,cat5,subcat7
2775,2100,Wilson Ltd,Function-based multi-state software,7600,11061,successful,369,US,USD,2021-04-01,2021-11-07,cat5,subcat7
458,5662,"Clark, Mccormick and Mendoza",Self-enabling didactic orchestration,89100,13385,failed,243,US,USD,2021-05-23,2021-06-25,cat5,subcat7
141,4874,Hardin-Dixon,Focused solution-oriented matrix,1300,12597,successful,156,US,USD,2021-06-20,2022-01-31,cat5,subcat7
284,1670,Becker-Scott,Managed optimizing archive,7900,7875,failed,183,US,USD,2021-12-23,2021-12-26,cat5,subcat7
2882,1486,Barnes-Williams,Upgradable explicit forecast,8600,4832,live,45,US,USD,2021-03-02,2021-12-02,cat5,subcat7
2773,2097,Rodriguez-Patterson,Inverse static standardization,99500,17879,canceled,215,US,USD,2021-02-27,2021-11-23,cat5,subcat7
514,3072,King Inc,Ergonomic dedicated focus group,7400,6245,failed,56,US,USD,2020-12-23,2021-09-26,cat5,subcat7
52,5461,"Moore, Cook and Wright",Visionary maximized Local Area Network,7300,11579,successful,168,US,USD,2021-03-19,2021-05-17,cat5,subcat7
1071,6207,Moore Group,Multi-lateral object-oriented open system,5600,10397,successful,122,US,USD,2021-12-09,2022-02-02,cat5,subcat7
665,2118,Callahan-Gilbert,Profit-focused motivating function,1400,5696,successful,114,US,USD,2020-05-20,2021-03-06,cat5,subcat7
526,1312,Brooks-Rodriguez,Implemented intangible instruction set,5100,5421,successful,164,US,USD,2021-02-19,2021-04-09,cat5,subcat7
3042,2670,Vasquez Inc,Stand-alone asynchronous functionalities,7100,1022,failed,31,US,USD,2020-12-02,2021-07-02,cat5,subcat7
746,5636,Harmon-Madden,Adaptive holistic hub,700,8262,successful,76,US,USD,2020-10-04,2021-07-30,cat5,subcat7
1935,5515,"Miranda, Martinez and Lowery",Innovative actuating artificial intelligence,2300,6134,successful,82,AU,AUD,2020-09-30,2021-03-29,cat5,subcat7
1443,4250,"Cole, Salazar and Moreno",Robust motivating orchestration,3200,10831,successful,172,US,USD,2020-02-01,2021-02-08,cat5,subcat7
1715,5100,Brown-Williams,Multi-channeled responsive product,161900,38376,failed,526,US,USD,2020-06-08,2021-04-07,cat5,subcat7
1524,5385,Sanchez-Parsons,Reduced bifurcated pricing structure,1800,14310,successful,179,US,USD,2020-08-26,2021-08-05,cat5,subcat7
218,3506,Rivera-Pearson,Re-engineered asymmetric challenge,70200,35536,failed,523,AU,AUD,2021-02-21,2021-03-13,cat5,subcat7
1561,5500,Ortiz-Roberts,Devolved foreground customer loyalty,7800,6839,failed,64,US,USD,2021-06-09,2021-06-18,cat5,subcat7
439,3924,Morrow Inc,Networked global migration,3100,13223,successful,132,US,USD,2020-06-14,2021-02-09,cat5,subcat7
2550,2226,Cochran-Nguyen,Seamless 4thgeneration methodology,84600,134845,successful,1249,US,USD,2020-04-12,2021-03-24,cat5,subcat11
2303,4326,Clark-Cooke,Down-sized analyzing challenge,9000,14455,successful,129,US,USD,2020-10-28,2021-02-15,cat5,subcat11
2656,3254,"Hampton, Lewis and Ray",Seamless coherent parallelism,600,4022,successful,54,US,USD,2021-07-27,2021-11-30,cat5,subcat11
1903,4736,Acevedo-Huffman,Pre-emptive impactful model,9500,4460,failed,56,US,USD,2021-06-17,2021-08-27,cat5,subcat11
1400,1728,Huang-Henderson,Stand-alone mobile customer loyalty,41700,138497,successful,1539,US,USD,2020-08-30,2021-08-04,cat5,subcat11
905,5005,Pineda Group,Exclusive real-time protocol,137900,165352,successful,2468,US,USD,2021-05-12,2021-10-18,cat5,subcat11
2712,5576,"Reid, Rivera and Perry",Multi-lateral national adapter,3800,6000,successful,62,US,USD,2021-10-15,2021-10-19,cat5,subcat11
296,3321,"Lee, Ali and Guzman",Polarized upward-trending Local Area Network,8600,3589,failed,92,US,USD,2020-09-15,2021-02-23,cat5,subcat11
2435,2336,Ellison PLC,Re-contextualized tangible open architecture,9300,14822,successful,329,US,USD,2021-03-15,2021-11-14,cat5,subcat11
1909,4718,Braun PLC,Function-based high-level infrastructure,2500,14536,successful,393,US,USD,2021-07-06,2021-11-05,cat5,subcat11
135,4603,"Pham, Avila and Nash",Multi-channeled next generation architecture,7200,3326,failed,128,US,USD,2020-05-27,2021-04-14,cat5,subcat11
684,5825,Salazar-Moon,Compatible needs-based architecture,4000,11948,successful,187,US,USD,2020-09-03,2021-07-16,cat5,subcat11
1195,2028,Myers LLC,Reactive bottom-line open architecture,1700,12202,successful,123,IT,EUR,2020-07-01,2021-04-06,cat5,subcat11
563,4785,Rush-Bowers,Persevering analyzing extranet,189500,117628,live,1089,US,USD,2021-04-12,2021-12-26,cat5,subcat11
1620,6061,Mayer-Richmond,Progressive zero-defect capability,101400,47037,failed,747,US,USD,2021-06-02,2021-06-30,cat5,subcat11
516,1922,Hansen Group,Centralized regional interface,8100,9969,successful,192,US,USD,2020-05-21,2021-05-10,cat5,subcat11
2530,3858,Delgado-Hatfield,Up-sized composite success,100,4,failed,1,CA,CAD,2020-12-14,2021-07-06,cat5,subcat11
1634,3871,Mckee-Hill,Cross-platform upward-trending parallelism,134300,145265,successful,2105,US,USD,2020-03-28,2021-03-08,cat5,subcat11
2450,3814,Morales Group,Optimized bi-directional extranet,183800,1667,failed,54,US,USD,2021-05-21,2022-01-07,cat5,subcat11
1598,4613,Ramirez Group,Open-architected uniform instruction set,8800,622,failed,10,US,USD,2020-12-12,2021-06-28,cat5,subcat11
1281,5179,Rosario-Smith,Enterprise-wide intermediate portal,189200,188480,failed,6080,CA,CAD,2021-05-16,2021-07-22,cat5,subcat11
670,2037,Hunt LLC,Re-engineered radical policy,20000,158832,successful,3177,US,USD,2021-06-21,2022-02-07,cat5,subcat11
2254,4048,"Fischer, Fowler and Arnold",Extended multi-tasking definition,20100,47705,successful,589,IT,EUR,2021-06-08,2022-01-21,cat5,subcat11
1813,4388,Hale-Hayes,Ameliorated client-driven open system,121600,188288,successful,4006,US,USD,2021-01-05,2021-11-27,cat5,subcat11
30,2740,Yu and Sons,Adaptive context-sensitive architecture,6700,5569,failed,105,US,USD,2021-09-28,2021-12-17,cat5,subcat11
1941,5177,Lamb-Sanders,Stand-alone reciprocal frame,197700,127591,failed,2604,DK,DKK,2021-04-30,2021-12-26,cat5,subcat11
742,5864,Haynes-Williams,Seamless clear-thinking artificial intelligence,8700,10682,successful,116,US,USD,2020-09-05,2021-04-25,cat5,subcat11
1294,4014,Martinez PLC,Cloned actuating architecture,194900,68137,canceled,614,US,USD,2020-07-13,2021-06-20,cat5,subcat11
2862,6132,Moss-Guzman,Cross-platform optimizing website,1300,10243,successful,174,CH,CHF,2020-09-08,2021-02-13,cat5,subcat11
422,2111,Williams and Sons,Centralized asymmetric framework,5100,10981,successful,161,US,USD,2021-03-07,2021-06-15,cat5,subcat11
1589,3271,"Peterson, Fletcher and Sanchez",Multi-channeled bi-directional moratorium,6700,12939,successful,127,AU,AUD,2021-10-07,2021-11-16,cat5,subcat11
3138,5713,Joyce PLC,Synchronized directional capability,3600,3174,live,31,US,USD,2020-09-25,2021-05-18,cat5,subcat11
531,3087,"Green, Murphy and Webb",Versatile directional project,5300,9676,successful,255,US,USD,2020-09-03,2021-04-30,cat5,subcat11
877,2803,"Green, Robinson and Ho",De-engineered zero-defect open system,1100,8081,successful,112,US,USD,2021-07-15,2021-10-04,cat5,subcat11
1345,4242,"Johnson, Parker and Haynes",Focused 6thgeneration forecast,45900,150965,successful,1606,CH,CHF,2020-11-06,2021-08-27,cat5,subcat13
320,5475,"Tran, Steele and Wilson",Profit-focused modular product,23300,98811,successful,1267,US,USD,2020-07-10,2021-03-23,cat5,subcat13
1215,3482,Fox Group,Horizontal transitional paradigm,60200,138384,successful,1442,CA,CAD,2020-06-12,2021-02-20,cat5,subcat13
817,2202,Price-Rodriguez,Adaptive logistical initiative,5700,12309,successful,397,GB,GBP,2021-02-04,2021-04-26,cat5,subcat13
583,5409,"Mills, Frazier and Perez",Proactive attitude-oriented knowledge user,170400,160422,failed,2468,US,USD,2021-05-30,2021-09-09,cat5,subcat13
1509,3451,"Ruiz, Richardson and Cole",Team-oriented static interface,7300,2946,failed,40,US,USD,2020-10-28,2021-04-20,cat5,subcat13
2676,4769,Garcia Group,Persevering interactive matrix,191000,45831,canceled,595,US,USD,2020-11-07,2021-03-15,cat5,subcat13
2021,4321,"Cline, Peterson and Lowery",Innovative static budgetary management,50500,16389,failed,191,US,USD,2021-03-12,2021-10-24,cat5,subcat13
1473,4168,"Underwood, James and Jones",Triple-buffered holistic ability,900,6303,successful,89,US,USD,2020-08-02,2021-03-16,cat5,subcat13
2729,3863,Wilson and Sons,Monitored grid-enabled model,3500,3295,failed,35,IT,EUR,2021-05-16,2021-10-11,cat5,subcat13
495,5637,"Wang, Koch and Weaver",Digitized analyzing capacity,196700,174039,failed,3868,IT,EUR,2021-08-01,2021-12-27,cat5,subcat13
1335,2134,Solomon PLC,Open-architected 24/7 infrastructure,3600,13950,successful,157,GB,GBP,2020-05-31,2021-05-13,cat5,subcat13
499,2648,"Miranda, Gray and Hale",Programmable disintermediate matrices,5300,7413,successful,225,CH,CHF,2021-08-30,2021-12-03,cat5,subcat13
2820,3402,Stevenson-Thompson,Automated static workforce,4200,14577,successful,150,US,USD,2021-01-25,2021-02-21,cat5,subcat13
48,2262,Simmons-Villarreal,Customer-focused mobile Graphic Interface,3400,8089,successful,193,US,USD,2020-06-26,2021-06-10,cat5,subcat13
2488,3916,Cooper Inc,Polarized discrete product,3600,2097,live,27,GB,GBP,2020-11-13,2021-03-21,cat5,subcat13
